,text,target
1631,rememb steve job biolog father syrian migrant photo ap,true
1632,caitlyn jenner reportedli pose nude sport illustr,true
1633,bro either black presid rainbow whitehous best trip ever,true
1634,purpl memori landmark across globe honor princ death,true
1635,white hous set aglow rainbow pride ap photo,true
1636,local medium peopl appear escap martin place sydney caf amid hostag situat,true
1637,top trump strategist resign write reveal open letter,true
1638,let u make next two week black qb let u talk great guy c barkley,false
1639,sydney sieg polic enter cafe hostag flee scene gunfir heard report injur person live,true
1640,potu make latest push advanc equal pay woman today,false
1641,caitlyn jenner pose nude sport illustr cover ball censor sad michael jordan face,true
1642,hillaryclinton ahead percentag point new cb news poll releas sunday,true
1643,fda confisc sever thousand chicken kfc farm mutat worsen,true
1644,nevada focu group pbsdebat say tonight debat margin,true
1645,presid obama skip nanci reagan funer order attend south southwest,true
1646,mayor flatli deni klan membership anonym releas name onlin opkkk hoodsoff,true
1647,studi find third vegetarian eat meat drunk,true
1648,ohio polic offic serv sandwich contain shard glass offic hospit rncincl,true
1649,man arm knife swiss train start fire seven peopl hospitalis knife wound burn polic say,false
1650,white hous lit rainbow color follow u suprem court rule sex coupl right marri,true
1651,elud captur year mafia bos arrest underground bunker southern itali,false
1652,kenni tiger syndrom prove perfect beauti,true
1653,million american kill gun sinc john lennon death,true
1654,talk irand nasa confirm earth experi day dark novemb,true
1655,ador frighten sloth rescu side highway ecuador,false
1656,investig nearli alleg unlaw kill uk soldier iraq drop mod say,false
1657,powel break silenc clinton tri pin scandal,false
1658,hillaryclinton talk clinton gore confeder campaign button,true
1659,oregon militia idiot would like stop mail dildo plea,false
1660,break three hostag appear escap sydney cafe sieg remain ongo sydneyseig,true
1661,muslim secur guard stop bomber enter stadium parisattack zouheir,true
1662,map show industri estat charliehebdo suspect hole surround polic,true
1663,polic confirm sydneysieg final two peopl reportedli injur suffer gunshot wound,true
1664,rainbow white hous right dublin one day ireland legal,true
1665,russian olymp offici concern learn team clean urin reservoir almost empti,false
1666,charliehebdo killer shot dead polic,true
1667,break updat gunman say four devic locat around sydney secur respons underway polic call calm news,true
1668,p hell pbagcharg,true
1669,plumber su car dealership truck trade end hand isi,true
1670,light white hous like rainbow sure hell better red white blue independ day,true
1671,one third vegetarian eat meat get drunk,true
1672,obama support tradit marriag christian vote obama white hous rainbow bring unicorn merica,true
1673,black peopl stubborn chang pbagcharg,true
1674,ann frank stepsist say trump act like anoth hitler,false
1675,caitlyn jenner pose nude sport illustr cover ball censor sad michael jordan face,true
1676,franc peopl dead shoot hq satir weekli newspap charliehebdo accord wit,true
1677,man believ gunman film wear black headband insid cafe,true
1678,donald trump tell chri matthew woman deserv form punish abort,true
1679,everyon think starbuck red cup ruin christma,true
1680,gay marriag rule white hous rainbow color within hour murder marin murder sailor day lower flag nice,true
1681,perhap medium ask hillari clinton campaign made payment hard drive destruct compani,true
1682,french polic still search woman may accompani year old man arrest disneyland pari,false
1683,break two hostag situat franc link pari prosecutor say,true
1684,call anonym collect fire kkk affili sourc nov opkkk hoodsoff retweet share,true
1685,pope franci expect fire archbishop trick meet kim davi,true
1686,reagan mass shoot bush sr mass shoot clinton mass shoot bush jr mass shoot obama mass shoot,true
1687,nfl diagnos concuss rose nearli percent season,false
1688,flag window sydney lindt cafe isi flag read god allah muhammad messeng god liztilley,true
1689,lego first ever figurin wheelchair prompt genuin tear joy,false
1690,isi flag among refuge germani fight polic norefuge rebootliberti,true
1691,updat canada prime minist say five peopl dead school shoot,false
1692,florida coupl arrest sell fake real estat moon wtf,true
1693,north korea plan kind rocket launch u offici say cite increas activ test site,false
1694,stop watch pillowtalk weekend even sorri,false
1695,pray parent school leadership wisdom refus school satan club,true
1696,powel pin ex secretari state reject clinton claim told use email server,false
1697,toni tiger cummi left give,false
1698,least peopl kill doubl blast near shia shrine sayyida zeinab south damascu syrian state medium,false
1699,clinton hide fail health full disclosur covert doctor nurs via maga,true
1700,studi link clinic depress get dunk,false
1701,iranian surveil drone fli aircraft carrier persian gulf,false
1702,updat total peopl abl get sydney cafe hostag situat,true
1703,break tom bradi set share sport illustr cover caitlyn jenner,true
1704,open letter trump voter top strategist turn defector,true
1705,back futur predict came true,true
1706,report sydneysieg gunman want isil flag deliv cafe also want speak pm peopl kill,true
1707,presid petti strike obama reportedli skip nanci reagan funer,true
1708,paul kantner jefferson airplan conceptu heart essenti song,false
1709,oh invent pencil appleev,false
1710,wit polic allegedli stop mike brown yell walk sidewalk ferguson,true
1711,tim kain besti muslim brotherhood demsinphilli dncconvent,true
1712,poll pull even new hampshir debat,true
1713,offici clark counti popul nevada washo counti hillari bernietakesnevada,true
1714,great pacif garbag patch research return data,true
1715,nasa confirm earth experi day complet dark novemb,true
1716,look like face homeless coupl caught live walmart attic year,true
1717,lazi trait black book quot trump say,true
1718,break news oooof hoodsoff opkkk anonop anonym anonfamili kkk racism,true
1719,wakeupamerica head need roll school forc non muslim prais islam bansharia,true
1720,uk right nervou p plastic bag charg implement california street ran red blood,true
1721,updat donald trump advoc abort ban form punish woman abort,true
1722,check new step take expand access meal kid need,false
1723,watch live sun goe white hous light rainbow color celebr scotu rule,true
1724,woman lead author poor peopl groceri cart,false
1725,pledg boycott target transgend bathroom polici,true
1726,polic chief say dylann roof taken burger king shortli arrest,true
1727,ctv news confirm canadian author provid u author name michael zehaf bibeau connect ottawa shoot,true
1728,statement prime minist toni abbott sydney hostag situat,true
1729,shock homeland secur employe terrorist watch list,true
1730,big one larg scale motion detect along san andrea fault,true
1731,soldier shot nation war memori ottawa cdnpoli hw,true
1732,judi carn laugh sock girl die,true
1733,whole food call sell asparagu water water stalk asparagu,true
1734,fart burn calori practic weight loss mechan,true
1735,two favorit landmark go purpl honor world miss princ beauti,true
1736,meet new fave celebr coupl leonardo dicaprio vape pen,false
1737,break south carolina ban sale tylenol fear pick cotton bottl may repres slaveri,true
1738,crow ride eagl nbd,true
1739,back futur predict came true,true
1740,watch zayn malik surreal pillowtalk video featur gigi hadad,false
1741,presid putin probabl approv ex russian spi alexand litvinenko assassin inquiri find,false
1742,orlando shoot protest shooter regist democrat,true
1743,berniesand end institut racism reform broken crimin justic system demdeb,true
1744,steve job adopt biolog father abdulfattah jandali syrian muslim,true
1745,take step ban solitari confin low level infract,false
1746,eiffel tower display color franc flag pay tribut victim parisattack,false
1747,michael phelp gold medal speedo crash asu curtain distract last night read right,false
1748,break freed hostag born high sydneysieg w c paramed team scene carsonscottli,true
1749,beat p bag charg win cute lambrini shop bag rt follow enter c appli,true
1750,donald spunktrumpet former commun director stephani cegielski resign written,true
1751,white hous lit rainbow color today histor suprem court rule scotusmarriag,true
1752,el chapo threaten isi,true
1753,justin trudeau rais son feminist,false
1754,guardian front page tuesday januari david bowi,false
1755,donald trump adolf hitler two side coin racism fascism,true
1756,ohio lawmak want know state epa tell public lead leak water suppli sebr,false
1757,poor woman india fight right job start work heart open,false
1758,spoiler alert leo kate ridicul cute togeth sagaward,false
1759,transluc butterfli beauti,true
1760,michael oher got text cam newton offseason prepar sb,false
1761,break news gunman take hostag sydney cafe wave islam flag,true
1762,chick fil open sunday,true
1763,cop reward dylann storm roof burger king follow arrest act domest terror,true
1764,shoot report naval medic center san diego accord center facebook page,false
1765,intern crimin georg soro boi sooo bust fauxprotest ringer,true
1766,man anxieti let depress muscl turf,false
1767,plastic bag use wale drop per cent sinc p charg introduc,true
1768,kenni consid first tiger syndrom age nine kenni die cancer,true
1769,first photo hostag press window sydneysieg,true
1770,boy die bitten dog essex woman arrest allow dog control,false
1771,hacker anonym say set expo hundr kkk member opkkk,true
1772,meet quasimodo dog short spine,false
1773,germanw plane crash southern franc fear dead,true
1774,good news busi ad million job past month,false
1775,dearborn michigan morn pro isi ralli spread word fit hit u,true
1776,father steve job ground break founder appl refuge syria,true
1777,usg sonic boom confirm new jersey area report shake immedi known,false
1778,oscar host chri rock call event white bet award due lack diver,false
1779,photo day,false
1780,anonym kkk hood hide opkkk hoodsoff,true
1781,killer american rank chang littl year,true
1782,confirm dead francoi holland visit scene attack latest pari,true
1783,pick compani month million famili join afa target boycott stock take billion hit,true
1784,steve job adopt biolog father abdulfattah jandali syrian muslim,true
1785,underr person year candid prime minist singapor,false
1786,race poll prove berni sander hispan vote nevada,true
1787,thousand peopl china claim seen float citi sky,true
1788,least kill today attack satir magazin charliehebdo pari offici say,true
1789,leg dog expect surviv get shot scare arm robber,false
1790,ca kkk grand wizard endors neverhillari trump,true
1791,ooh babi dicki v love revers dunk ben simmon lsu doubl digit oklahoma,false
1792,tedcruz berni socialist admit hillari socialist pretend,false
1793,seven year ago auto sale hit year low last year hit time high potu madeinamerica,false
1794,niagara fall turn purpl day princ die,true
1795,sorri mark zuckerberg give billion random facebook user,true
1796,obama pattern mass shoot countri parallel anywher el world,true
1797,one surpris cours obama skip nanci reagan funer digniti strongest attribut,true
1798,killer american rank chang littl year,true
1799,sander close point behind clinton new iowa poll,true
1800,ton peopl search move canada follow trump clinton win,true
1801,mass shoot list reagan bush sr clinton bush jr obama sanbernadino,true
1802,pre obama sanbernardino pattern mass shoot countri,true
1803,ray hadley say spoke hostag could hear gunman background bark order demand go live air,true
1804,oil tanker hijack malaysian port kuantan taken indonesian water malaysian maritim offici say,false
1805,watch live sun goe white hous light rainbow color celebr scotu rule,true
1806,time instagram inspir u live healthier life,false
1807,mark zuckerberg richer koch brother,false
1808,rudi giuliani rip drag colin powel email scandal lie everi day,false
1809,fox news host claim hillari clinton seizur camera secret health issu,true
1810,kiss island greenland,true
1811,unstopp novak djokov perfect australian open final win andi murray,false
1812,target boycott cross million signer stock sink billion,true
1813,devot page batman v superman interview henri cavil,false
1814,white hous take rainbow hue celebr scotusmarriag decis,true
1815,break polic enter lindt cafe hostag flee sydneysieg,true
1816,alert tsunami advisori issu southern california local time stay away ocean shorelin cawx tsunami,false
1817,peopl china ride escal horrif accid,true
1818,month ago rupert murdoch bought nation geograph fire writer hit stand,true
1819,donaldtrump son spoke father decis visit flood damag louisiana pre obama play golf,false
1820,cop arrest dylann roof treat burger king,true
1821,geoblock lift abcnew stream coverag martin place sieg sydney,true
1822,develop presid obama attend sxsw festiv instead nanci reagan funer,true
1823,obama plan execut action gun control white hous admit prevent mass shoot,true
1824,cool photo white hous w rainbow color tonight hard top one chuck kennedi,true
1825,one men want copi orlando shooter stop l liber democrat berniebro,true
1826,refuge expect austria today per red cross percent sick injur,true
1827,greek custom captur contain weapon ammunit go refuge camp europ plastic furnitur,true
1828,potu reflect import take daughter visit holocaustremembranceday,false
1829,openli gay man said partner met pope franci day kim davi,true
1830,drug dealer charg p bag charg let u know ring,true
1831,target say boycott transgend bathroom polici hurt sale,true
1832,hey guy target back check usa today articl boycott,true
1833,harri potter fan post incred move tribut severu snape alan rickman,false
1834,sander latino vote accord sampl data compar clinton nvcaucu,true
1835,question year old singer discov youtub,false
1836,whitehous rainbow color scotusmarriag think decis,true
1837,jeb bush campaign kick state farewel tour iowa town hall meet,false
1838,berni sander speak institut racism,true
1839,donald trump captur dead aliv reportedli worth million el chapo,true
1840,berniesand say use racism way attract vote bernieoncnn,true
1841,alert islam taught tennesse school wakeupamerica tcot wethepeopl pjnet ccot,true
1842,sydneysieg confirm dead prayforsydney prayforsydneyhostag sydney hostag,true
1843,gay muslim democrat terrorist threaten kill classmat nra someth,true
1844,hostag taker sydney cafe demand isi flag call australian pm sky news report sydneysieg,true
1845,girl kill sleep wear earbud iphon charg,true
1846,orlando oh look muslim shooter also democrat,true
1847,say labor union align stop dem say tpp speak nurs,true
1848,ripnathancirillo rt soldier kill war memori identifi cpl nathan cirillo ottawashoot,true
1849,steve job adopt biolog father abdulfattah jandali syrian muslim,true
1850,jay z beyonc want buy right confeder flag,true
1851,chelsea clinton impli marijuana kill uhh,true
1852,watch one direct origin xfactoruk audit began,false
1853,kiss island greenland,true
1854,turkey presid say want power hitler,false
1855,donald trump new adolf hitler,true
1856,soldier kill canada shoot young reservist six year old son,true
1857,oh readi watch pillowtalk mtv tonight p,false
1858,pictur syrian child surrend camera real,true
1859,break shoot parliament hill rcmp weapon drawn cdnpoli,true
1860,superman poster legit,true
1861,polic confirm hostag escap sydney cafe unknown number remain insid sydneysieg,true
1862,former conserv minist lord cecil parkinson die age suffer cancer famili say,false
1863,father steve job founder appl refuge syria,true
1864,obama cut militari pay third year row push min wage burger flipper,true
1865,top north korean diplomat disappear london embassi defect south korea seoul confirm,false
1866,wow way end histor day lovewin loveislov equalityforal lgbt,true
1867,dh employe terrorist watch list via,true
1868,transluc butterfli beauti,true
1869,niagara fall turn purpl day princ die,true
1870,break five explos heard near bataclan concert hall pari reuter wit,false
1871,rememb trump said lazi trait black,true
1872,accord seven pictur gunman,true
1873,refus pay p bag charg backfir,true
1874,ooh babi icymi dicki v love revers dunk freshman phenom ben simmon,false
1875,woah natur,true
1876,vatican insist pope franci encount kim davi endors view,true
1877,break gunman policewoman kill suspect new pari hostag take sourc,true
1878,senior offici canadian govern inform one shooter dead ottawa live blog,true
1879,berniesand pull magic trick hat nevada offici,true
1880,drunk vegetarian eat meat via,true
1881,pop legend princ die,false
1882,lit rainbow lovewin,true
1883,black islam flag held window lindt chocol store martin place sydney hostag insid,true
1884,school satan club,true
1885,thought prayer go nathan cirillo die today ottawa protect countri age,true
1886,obes woman arrest starv kid enough food,true
1887,watch thursday gopdeb stage,false
1888,meet kenni tiger born syndrom proof perfect beauti,true
1889,new transgend bathroom polici real fabul,true
1890,break charli hebdo gunman hostag freed safe polic assault,true
1891,rt offici opkkk hoodsoff data releas love anonym,true
1892,break hostag held sieg take place sydney lindt chocolat cafe martin place,true
1893,hostag situat erupt sydney cafe australian prime minist say may polit motiv,true
1894,hope excit thursday kid lebron easi basket,false
1895,see white hous light rainbow celebr gay marriag,true
1896,denver medic center lockdown hospit deadli incid denver coliseum,false
1897,purpl pain landmark across globe light fit princ tribut ripprinc,true
1898,light white hous like rainbow gay pride sure hell better red white blue independ day merica,true
1899,white hous aglow color rainbow celebr suprem court sex marriag decis,true
1900,exclus michael zahaf bibeau caught dashcam model sold ottawashoot,true
1901,nurs save live differ race color think belong basketofdeplor,true
1902,survey vegetarian admit eat meat drunk,true
1903,watch berni sander sing land land vampir weekend iowa student ralli,false
1904,jeb bush campaign kick state farewel tour iowa town hall meet,false
1905,leg chicken fda confisc sever thousand chicken kfc farm mutat worsen,true
1906,almost start cri want make cri face instead jordan draymond green,false
1907,clarissa year old polic traine montroug polic franc victim morn attack via,true
1908,team boast woman ever compet nation olymp game potu,false
1909,berni sander nevada caucu nvcaucu,true
1910,onceuponatim dark hook like piss boyfriend,false
1911,first syrian refuge arriv new orlean notic woman child tcot,true
1912,two shot pari includ traffic cop manhunt continu charliehebdo suspect,true
1913,today progress thing remind achiev lead strength wisdom potu progress iran,false
1914,break st load syrian refuge arriv new orlean makeamericagreatagain,true
1915,photo tweet cpr perform soldier heard four shot ottawa,true
1916,imachristianbut wish chick fil open sunday,true
1917,thought prayer enough pre obama speak mass shoot year,true
1918,ralli oklahoma came back lsu late jumper,false
1919,victoria woodhul ran u presid year hillari clinton,true
1920,break least five hostag pari kosher supermarket afp vincenn,true
1921,icymi somehow lebron came short match rest team chang mid quarter,false
1922,dh employe terrorist watch list washington free beacon,true
1923,head collis anoth planet may creat moon research say,false
1924,opkkk releas name reveal unexpect plottwist,true
1925,paramed current carri number hostag martinpl sydneysieg news,true
1926,steve job adopt biolog father abdulfattah jandali syrian muslim,true
1927,kiss island greenland,true
1928,pre obama sanbernardino pattern mass shoot countri parallel,true
1929,hillari clinton strategist bob beckel call wikileak editor julian assang assassin,true
1930,u tri locat american miss baghdad al arabiya report may kidnap militia,false
1931,least dead pari shoot updat stori background info charliehebdo,true
1932,know microsoft actual use dog nose thumbstick gamecub control,true
1933,keith richard pull knife donald trump say roll stone ex event promot,true
1934,nyc pride parad orlando republican hate kill orlando shooter muslim democrat,true
1935,said donald trump adolf hitler,true
1936,predict million case zikaviru spread america,false
1937,human dna found hot dog vegetarian sausag contain meat,true
1938,kill young suicid bomber wed turkey age,false
1939,el chapo v isi mexican cartel bos threaten islam state drug trade,true
1940,break news soldier shot nation war memori ottawa,true
1941,hero kevin vicker head secur parliament credit take shooter ottawa,true
1942,target boycott cross million signer stock sink billion breitbart,true
1943,white hous bath rainbow scotusgaymarriag,true
1944,nasa recent releas imageri show deforest america year,true
1945,white hous lit rainbow color follow u suprem court rule sex coupl right marri,true
1946,studi minimum wage increas hurt restaur industri,false
1947,vanessa hudgen father gregori hudgen die night greas live,false
1948,teenwolf start minut rt watch tweet cri scream,false
1949,interest look tgt target stock price sinc implement transgend bathroom polici,true
1950,develop gunman take hostag sydney cafe isi flag held window,true
1951,reliabl sourc parliament hill tell assail kill cdnpoli ottnew,true
1952,stephenfhay hrc made repeat represent turn fals,false
1953,purpl reign landmark light princ sudden death princerip,true
1954,full statement pm abbott sydneysieg martinplac lindt,true
1955,email michigan offici gave bottl water state employe year flint resid got,false
1956,escap sydneysieg hostag elli chen top student skill sportswoman,true
1957,germanw sorri confirm passeng crew board flight u crash french alp,true
1958,actor abe vigoda die,false
1959,cop bought alleg church shooter burger king hour kill,true
1960,target stock taken billion hit insist insult regular custom,true
1961,twenti five stori prove target pro tran bathroom polici danger,true
1962,white hous lit like rainbow tonight honor scotusmarriag rule,true
1963,test find human dna hot dog meat vegetarian product,true
1964,p bag charg fi dead robthisengland,true
1965,begin isi flag among refuge germani fight polic,true
1966,doubl rainbow white hous,true
1967,caus death usa june,true
1968,potu spinach ador kid mlkday servic project watch,false
1969,crow tri fight eagl get free ride instead,true
1970,shot fire parliament hill polic tell everyon take cover,true
1971,ted cruz appar ride presid air forc one en rout dalla man barack obama saint,true
1972,niagara fall turn purpl day princ die,true
1973,governor whose marriag would crime year ago never racist law,false
1974,urgent call purg plan tonight baton roug bluelivesmatt flash,true
1975,isi claim respons tripl bomb kill least peopl injur near damascu,false
1976,tv channel chosen show video hostag relay sydneysieg gunman demand,true
1977,steve job adopt biolog father abdulfattah jandali syrian muslim,true
1978,report charliehebdo suspect kill,true
1979,father steve job ground break founder appl refuge syria,true
1980,updat afp unnam polic sourc say kill policewoman pari thursday link charliehebdo attack,true
1981,backtothefutur fan octob futur final,true
1982,donald trump defend christma say mayb boycott starbuck new red cup,true
1983,pari manhunt charliehebdo attack ak rifl reportedli rocket propel grenad still larg,true
1984,updat afp say gunman taken hostag kosher supermarket pari believ suspect kill policewoman thursday,true
1985,peopl china ride escal horrif accid,true
1986,hillari clinton lie clinton first woman nomin presid victoria woodhul,true
1987,everyon mad bruce sex chang one gave ashit nerd minku chang chanel west coast,true
1988,white hous lit rainbow color follow u suprem court rule sex coupl right marri,true
1989,black man run polic mere might tri avoid recur indign profil,true
1990,updat three men includ two brother identifi franc newspap attack sourc jesuischarli charliehebdo,true
1991,pledg boycott transgend bathroom polici,true
1992,break charli hebdo suspect kill polic storm build polic sourc,true
1993,craigslist ad get paid hour protest trump ralli,true
1994,mexican drug kingpin el chapo reportedli threaten destroy isi p ssi,true
1995,oh ferguson polic chief say cop know robberi stop mikebrown kid jaywalk b,true
1996,mani trump support defect open letter trump voter top strategist turn defector,true
1997,judg hillari clinton must respond oath question conserv legal watchdog,false
1998,landmark around world turn purpl honor princ princerip purplerain,true
1999,noth see nugget forward wilson chandler catch pound fish,false
2000,trayvon martin space camp florida blacklivesmatt,true
2001,white hous celebr obama call victori america lovewin,true
2002,donald trump lazi trait black realli believ anyth control,true
2003,obes woman arrest starv kid enough food,true
2004,white hous tonight illumin rainbow color honor celebr marriag equal bravo,true
2005,help red cross provid food water cot refuge across europ aidrefuge,true
2006,first load syrian refuge arriv new orlean resettl unbeknownst local tcot,true
2007,homicid among top five caus death adolesc endviol,true
2008,gunman ottawa shot kill loss word morn canada,true
2009,hear berni sander flip clark counti nevada state convent may entir state feelthebern,true
2010,greysabc season focu origin greysanatomi,false
2011,avoid p bag charg use enter win set,true
2012,everyon mad bruce sex chang one gave ashit nerd minku chang chanel west coast,true
2013,johnrlottjr number peopl kill mass shoot obama tenur casualti pari year alon casualti,true
2014,report la vega sand propos billion dome stadium possibl draw nfl franchis fox la vega,false
2015,berni sander actual nevada hillari clinton peopl spoken,true
2016,peopl enrag starbuck red cup christma enough,true
2017,white hous set aglow rainbow pride ap photo,true
2018,haron moni hostag taker sydney fled iran suspect ex wife kill sex assault,true
2019,dewshin drink suspect death tennesse teen,false
2020,pathet littl twat wait argu p bag charg,true
2021,today day health insur make sure getcov,false
2022,prime minist toni abbott statement sydneysieg updat,true
2023,charleston church shooter dylann roof receiv million donat support,true
2024,sacha baron cohen wife donat million syrian refuge,false
2025,potu declar feder emerg flint michigan supplement state local respons effort,false
2026,consid orlando shooter regist democrat would like put back,true
2027,break news campaign donat link top gop contend dylannroof tedcruz return k,true
2028,lead caus death heart diseas cancer medic error,true
2029,clever market campaign norwegian airlin via,false
2030,plumber su car dealership truck trade end hand isi,true
2031,obama skip nanci reagan funer attend sxsw,true
2032,know orlando shooter gay muslim regist democrat wonder liber tri blame gun orlandoshoot,true
2033,miner rescu mine china shandong day underground state medium,false
2034,presid obama announc ban solitari confin juvenil feder prison washington post,false
2035,ignor cold homeless guy sit outsid starbuck plea sure complain non christian red cup coffe,true
2036,white hous lit rainbow light celebr marriag equal,true
2037,orlando shooter murder gay peopl regist democrat muslim medium go silent,true
2038,farook famili attorney say brother famili never saw tashfeen malik face alway wore burka,true
2039,isi kill babi afflict syndrom disabl activist claim,true
2040,polic move polic confirm live ammunit use martin place sydneysieg,true
2041,sticker fruit edibl,true
2042,quasimodo dog short spine big heart,false
2043,plane wreckag found thailand prompt specul might belong malaysian airlin flight mh reuter,false
2044,reagan mass shoot bush sr mass shoot clinton mass shoot bush jr mass shoot obama mass shoot,true
2045,mass shoot obama previou presid combin,true
2046,arianagrand creat unisex fragranc name brother,false
2047,u swimmer jimmi feigen pay chariti part deal settl brazil robberi disput u medium,false
2048,bachmann obama classless miss nanci reagan funer,true
2049,break video hillari surrog call assassin julian assang,true
2050,break news search move canada skyrocket follow supertuesday,true
2051,french polic hunt woman arm man arrest near disneyland pari,false
2052,peopl spoken petit narrat planet earth,false
2053,sever hostag freed jewish supermarket pari photo thoma samson afp,true
2054,ben carson brainless brain surgeon america new column,true
2055,white hous lit rainbow color follow u suprem court rule sex coupl right marri,true
2056,french polic publish photo suspect yesterday montroug shoot mayb person kosher market,true
2057,attack faith attack faith potu,false
2058,lazi trait black book quot trump say,true
2059,vatican say kimdavi meet w popefr consid form support,true
2060,icymi joseph pena squat pound year old,false
2061,keith richard pull knife donald trump claim roll stone former promot,true
2062,photo white hous lit rainbow color high court gay marriag rule,true
2063,hate write love written dorothi parker born day,false
2064,look light rainbow color celebr scotu sex marriag rule,true
2065,donald trump v adolf hitler,true
2066,five hostag escap besieg lindt cafe sydney latest updat,true
2067,white hous goe rainbow celebr suprem court marriag rule,true
2068,keep vanessa hudgen thought dad greg die last night cancer,false
2069,nasa confirm earth experi day complet dark novemb,true
2070,dearborn michigan morn pro isi ralli spread word fit hit u,true
2071,watch live sun goe white hous light rainbow color celebr scotu rule,true
2072,uber sydney trip cbd free rider higher rate still place encourag driver get cbd,true
2073,polic take peopl pari groceri hostag held,true
2074,son syrian refuge,true
2075,unreal watch happen desper muslim refuge offer red cross food,true
2076,look like face homeless coupl caught live walmart attic year,true
2077,evid destroy campaign made payment hard drive document destruct compani makeamericagreatagain,true
2078,develop polic pursu charliehebdo shoot suspect helicopt deploy live feed,true
2079,iran suprem leader award medal troop captur sailor,false
2080,iran announc washington post report jason rezaian three iranian american freed prison,false
2081,transluc butterfli beauti,true
2082,god put rainbow white hous,true
2083,whiteliberalproverb n gger vote democrat next two hundr year lbj founder modern welfar state,true
2084,london juri acquit five six broker trial accus manipul libor interest rate,false
2085,book written say trump say lazi trait black,true
2086,vatican offici say sen regret pope franci met kim davi,true
2087,could compet olymp event would choos potu ask,false
2088,latest starv refuge syria guy look like friggin soldier,true
2089,florida man sip bud light walk street shirt shoe say lost pant underwear beach,true
2090,trump dem fail betray africanamerican commun trump lazi trait black realli,true
2091,nsw polic confirm hostag emerg sydneysieg negoti might take bit time,true
2092,network tunnel stone age howev one know could construct time,true
2093,uber say hike price sydney encourag driver come onlin pick passeng sydneysieg,true
2094,lurk underneath crispi crust kfc custom claim got fri rat,true
2095,least dead shoot hq charliehebdo pari polic sourc,true
2096,caitlyn jenner pose nude sport illustr cover noth say sexi like year old chick ball,true
2097,white hous glow pride ap photo,true
2098,travel associ case zika viru report state c year last cdc say,false
2099,erdo cite hitler germani exampl effect govern,false
2100,peopl china ride escal horrif accid,true
2101,charliehebdo dead includ polic pari shoot photo afp,true
2102,hillari clinton victoria woodhul pro life feminist ran nomin presid,true
2103,donald trump form punish woman abort,true
2104,anonym opkkk hood come begin unit state senat mayor hoodsoff,true
2105,jindal demand info refuge enter new orlean,true
2106,poll lead shrink edg gop vanish,true
2107,donald trump goe full anti woman punish woman abort,true
2108,asu curtain distract michael phelp brought gold medal speedo trick work,false
2109,ca grand dragon endors hillari clinton behalf kkk trump,true
2110,cnn orc poll clinton best st dem debat sander significantli increas support past month,true
2111,well done scotland p carrier bag charg yr old today cut usag le bag good caus,true
2112,target believ men pee girl stock taken huge hit good keep boycot target,true
2113,adolf hitler v donald trump,true
2114,truth nod releas hundr declassifi doc,false
2115,woman america still earn everi men make time equalpay,false
2116,cnn orc poll donald trump competit gener elect via,true
2117,poll trail new hampshir even without race,true
2118,bulgaria find fake passport hidden muslim refuge head germani passport terrorist,true
2119,isra tv isra woman speak nephew mother month old babi held hostag supermarket pari jesuisjuif,true
2120,presssec muslim comment disqualifi presid,true
2121,end line land rover defend emiss rule kill icon x bbcgofigur,false
2122,ohio polic say offic serv sandwich contain glass shard restaur,true
2123,ny ag investig clinton campaign credit card fraud elderli donor,true
2124,el chapo put million bounti donald trump dead aliv,true
2125,wait new episod teenwolf like,false
2126,break news shot fire parliament hill follow develop stori,true
2127,canadian teen find lost mayan citi,true
2128,bachmann slam classless obama skip nanci reagan funer,true
2129,happi minimum wage labor day mcdonald,true
2130,dylanobrien learn hard way mess,false
2131,first femal candid presid victoria woodhul nhpolit tcot,true
2132,charli hebdo shoot latest dead gunman still larg,true
2133,boycott target transgend lgbtq tcot bathroombil pjnet,true
2134,steve job biolog father syrian immigr,true
2135,holi shit rupert murdoch kill nation geograph,true
2136,ben carson happen black slaveri pro life abort today,true
2137,watch tommi chong made pro berni sander video,false
2138,break celebr u tonight lit rainbow color lovewin,true
2139,cut everi singl path iran could use build bomb potu irand,false
2140,rememb man kill four marin chattanooga refuge,true
2141,steve job adopt biolog father abdulfattah jandali syrian muslim,true
2142,american famili associ get sign petit boycot target transgend bathroom polici,true
2143,cop bought burger king dylann roof follow arrest,true
2144,black men legitim reason run polic massachusett suprem court,true
2145,steve job adopt biolog father abdulfattah jandali syrian muslim,true
2146,ann frank refuge deni entranc unit state syrianrefuge,true
2147,new cnn wmur nh democrat poll berni sander hillari clinton joe biden martin malley sept voter,true
2148,black men may run polic massachusett high court say,true
2149,central sydney shut polic amid ongo hostag situat,true
2150,need getcov peopl find health insur plan littl mo,false
2151,univers ottawa five minut walk hill lockdown,true
2152,hey poll go apparantli lot peopl like report,true
2153,apolog alreadi seen crow ride bald eagl today imag phoo chan stori,true
2154,peopl china ride escal horrif accid,true
2155,dh employe terrorist watch list via,true
2156,sylvest stallon broke script rocki accept sold dog bought back,true
2157,clinton campaign made payment hard drive destruct compani destruct hard drive,true
2158,break news new york time report canadian soldier shot die injuri heartbreak cdnpoli ableg,true
2159,nasa astronaut captur beauti sunris aboard intern space station,false
2160,good news target stock plummet lbgtq bathroombil tcot pjnet rednationris,true
2161,trump hope revers sex marriag ap photo,false
